year,equipment_type,unit_name,unit_count
2002,aircraft,Rafale M F1,0
2002,aircraft,Rafale M F2,0
2002,aircraft,Rafale M F3,0
2002,aircraft,SA-330 Puma,0
2002,aircraft,Super Etendard,28
2002,aircraft,TB-30 Epsilon,92
2002,aircraft,TBM-700,8
2002,aircraft,TMB-700,17
2002,aircraft,Transall C-160NG,0
2002,amphibious,Batral,0
2002,amphibious,Champlain,5
2002,amphibious,Foudre,2
2002,amphibious,Mistral,0
2002,amphibious,Ouragan,2
2002,amphibious,NA,20
2002,anti-tank and anti-infrastructure,APILAS,9690
2002,anti-tank and anti-infrastructure,AT-4,0
2002,anti-tank and anti-infrastructure,NA,9850
2002,armoured fighting vehicles,AMX-10P/PC,384
2002,armoured fighting vehicles,AMX-10RC,317
2002,armoured fighting vehicles,AMX-30,0
2002,armoured fighting vehicles,AMX-30B2,471
2002,armoured fighting vehicles,ERC-90F4 Sagaie,187
2002,armoured fighting vehicles,Leclerc,315
2002,armoured fighting vehicles,VAB,3700
2002,armoured fighting vehicles,VBL M-11,1176
2002,artillery,53T2,328
2002,artillery,AU-F-1,273
2002,artillery,MLRS,61
2002,artillery,RT-Fl,363
2002,artillery,TR-F-1,97
2002,artillery,NA,0
2002,helicopters,(tpt/VIP),0
2002,helicopters,AS 365F Dauphin,3
2002,helicopters,AS-332 Super Puma,7
2002,helicopters,AS-355 Ecureuil,4
2002,helicopters,AS-365 Dauphin 2,0
2002,helicopters,AS-532,21
2002,helicopters,AS-532 Cougar,3
2002,helicopters,AS-532 Cougar (tpt/VIP),0
2002,helicopters,AS-532 Horizon,4
2002,helicopters,AS-555,0
2002,helicopters,AS-555 Fennec,43
2002,helicopters,AS-565MA,13
2002,helicopters,AS332 Super Puma,0
2002,helicopters,AS332C Super Puma,0
2002,helicopters,AS332L Super Puma,0
2002,helicopters,AS36SN/F/SP Dauphin 2,0
2002,helicopters,AS36SN3,0
2002,helicopters,AS532UL Cougar (tpt/VIP),0
2002,helicopters,AS555 Fennec,0
2002,helicopters,ASS6SSA Panther,0
2002,helicopters,EC 725 Cougar MKII,0
2002,helicopters,EC22S Super Puma,0
2002,helicopters,EC725 Caracal,0
2002,helicopters,SA-319,0
2002,helicopters,SA-319 Alouette III,3
2002,helicopters,SA-321 Super Frelon,6
2002,helicopters,SA-330 Puma,130
2002,helicopters,SA-341F,109
2002,helicopters,SA-342AATCP,27
2002,helicopters,SA-342M Gazelle,156
2002,helicopters,SA-365,4
2002,helicopters,SA319B Alouette III,21
2002,helicopters,SA330B Puma,0
2002,logistics and support,AT/F,4
2002,logistics and support,Durance,4
2002,logistics and support,Glycine,2
2002,logistics and support,Jules Verne,1
2002,logistics and support,NA,13
2002,mine warfare,Antares,3
2002,mine warfare,Eridan,13
2002,mine warfare,Loire,1
2002,mine warfare,Vulcain,14
2002,mine warfare,NA,0
2002,patrol and coastal combatants,Albatros,2
2002,patrol and coastal combatants,Albatros (Public Service Force),0
2002,patrol and coastal combatants,Arago,0
2002,patrol and coastal combatants,Athos,2
2002,patrol and coastal combatants,Flamant,6
2002,patrol and coastal combatants,Grebe,2
2002,patrol and coastal combatants,L'Audacieuse,10
2002,patrol and coastal combatants,Leopard (Instruction),8
2002,patrol and coastal combatants,Patra,2
2002,patrol and coastal combatants,Stellis,2
2002,patrol and coastal combatants,Stene,1
2002,patrol and coastal combatants,Sterne,1
2002,patrol and coastal combatants,NA,5
2002,principal surface combatants,Cassard,2
2002,principal surface combatants,Charles de Gaulle,1
2002,principal surface combatants,D'Estienne d'Orves,10
2002,principal surface combatants,Floreal,6
2002,principal surface combatants,Georges Leygues,7
2002,principal surface combatants,Jeanne d'Arc,1
2002,principal surface combatants,La Fayette,5
2002,principal surface combatants,Suffren,1
2002,principal surface combatants,Tourville,2
2002,radars,RASIT,0
2002,radars,STRIDA,0
2002,radars,STRIDA II,0
2002,submarines,L'Inflexible,2
2002,submarines,Le Triomphant,2
2002,submarines,Rubis,6
2002,surface-to-surface missile launchers,ASPIC,0
2002,surface-to-surface missile launchers,Crotale,0
2002,surface-to-surface missile launchers,HAWK,26
2002,surface-to-surface missile launchers,Mistral,331
2002,surface-to-surface missile launchers,Roland II / Roland I,98
2002,surface-to-surface missile launchers,SATCP,0
2002,unmanned aerial vehicles,CL289 (AN/USD502),8
2002,unmanned aerial vehicles,Hunter,4
2003,air-launched missiles,AASM,0
2003,air-launched missiles,AM-39 Exocet,0
2003,air-launched missiles,AS 30 Laser,0
2003,air-launched missiles,AS-30 Laser,0
2003,air-launched missiles,AS-30/-30L,0
2003,air-launched missiles,ASMP,0
2003,air-launched missiles,ASMP-A,0
2003,air-launched missiles,Apache,0
2003,air-launched missiles,MICA,0
2003,air-launched missiles,Magic II,0
2003,air-launched missiles,Mica,0
2003,air-launched missiles,Mica IR,0
2003,air-launched missiles,Mica RF,0
2003,air-launched missiles,R-550 Magic,0
2003,air-launched missiles,R-550 Magic 2,0
2003,air-launched missiles,SCALP,0
2003,air-launched missiles,Super 530D,0
2003,aircraft,A 310-300,3
2003,aircraft,A-319,0
2003,aircraft,A-319 (VIP),0
2003,aircraft,A310-300,0
2003,aircraft,A319,2
2003,aircraft,A330,0
2003,aircraft,A340-200,0
2003,aircraft,A400M Atlas,0
2003,aircraft,Alpha Jet,118
2003,aircraft,Atlantique 2,14
2003,aircraft,C-130-H,5
2003,aircraft,C-130-H-30,9
2003,aircraft,C-130H Hercules,0
2003,aircraft,C-130H-30 Hercules,0
2003,aircraft,C-135FR,22
2003,aircraft,C-160,66
2003,aircraft,C-160 ELINT/ESM,0
2003,aircraft,C-160 Transall,0
2003,aircraft,C-160NG,0
2003,aircraft,C-160R Transall,0
2003,aircraft,CAP 10,7
2003,aircraft,CAP 10B/CAP 231/CAP 232,10
2003,aircraft,CN-235,0
2003,aircraft,CN-235M,20
2003,aircraft,CN-235M-100,0
2003,aircraft,CN-235M-300,0
2003,aircraft,Cessna Caravan II,2
2003,aircraft,DC-8 ELINT,0
2003,aircraft,DC-8 Sarigue,1
2003,aircraft,DC-8F,2
2003,aircraft,DHC-6,6
2003,aircraft,DHC-6 Twin Otter,0
2003,aircraft,DHC-6-300 Twin Otter,0
2003,aircraft,E-2C Hawkeye,2
2003,aircraft,E-3F,4
2003,aircraft,E-3F Sentry,4
2003,aircraft,EMB-121 Xingu,40
2003,aircraft,EMB-121Xingu,0
2003,aircraft,EMB-312 Tucano,48
2003,aircraft,F1-B Mirage,0
2003,aircraft,F1-C Mirage,0
2003,aircraft,F1CR Mirage,0
2003,aircraft,Falcon 10MER,5
2003,aircraft,Falcon 20,7
2003,aircraft,Falcon 200 Gardian,5
2003,aircraft,Falcon 2000,0
2003,aircraft,Falcon 20H Gardian,0
2003,aircraft,Falcon 50,4
2003,aircraft,Falcon 50 (VIP),0
2003,aircraft,Falcon 50M,0
2003,aircraft,Falcon 50MER,5
2003,aircraft,Falcon 50MS,0
2003,aircraft,Falcon 7X,0
2003,aircraft,Falcon 900,2
2003,aircraft,Falcon 900 (VIP),0
2003,aircraft,KC-135,6
2003,aircraft,KC-135 Stratotanker,0
2003,aircraft,M-2000B Mirage,0
2003,aircraft,MS-880 Rallye,7
2003,aircraft,Mirage 2000-5,0
2003,aircraft,Mirage 2000B,0
2003,aircraft,Mirage 2000C,0
2003,aircraft,Mirage F-1B,11
2003,aircraft,Mirage F1-CR,43
2003,aircraft,Mirage IV P,5
2003,aircraft,Mirage M-2000-5F,32
2003,aircraft,Mirage M-2000B,28
2003,aircraft,Mirage M-2000C,65
2003,aircraft,Mirage M-2000N,61
2003,aircraft,Mirage MIVP,5
2003,aircraft,Mystere 20,3
2003,aircraft,N-262,10
2003,aircraft,N-262 Fregate,4
2003,aircraft,Nord-262,13
2003,aircraft,PC-6,5
2003,aircraft,Rafale M,10
2003,aircraft,Rafale M F1,0
2003,aircraft,Rafale M F2,0
2003,aircraft,Rafale M F3,0
2003,aircraft,Super Etendard,28
2003,aircraft,TB-30 Epsilon,92
2003,aircraft,TBM-700,8
2003,aircraft,TMB-700,19
2003,aircraft,Transall C-160NG,0
2003,amphibious,Batral,0
2003,amphibious,Champlain,5
2003,amphibious,Foudre,2
2003,amphibious,Mistral,0
2003,amphibious,Ouragan,2
2003,amphibious,NA,20
2003,anti-tank and anti-infrastructure,APILAS,9690
2003,anti-tank and anti-infrastructure,AT-4,0
2003,anti-tank and anti-infrastructure,NA,9850
2003,armoured fighting vehicles,AMX-10P/PC,384
2003,armoured fighting vehicles,AMX-10RC,317
2003,armoured fighting vehicles,AMX-30,0
2003,armoured fighting vehicles,AMX-30B2,244
2003,armoured fighting vehicles,ERC-90F4 Sagaie,187
2003,armoured fighting vehicles,Leclerc,370
2003,armoured fighting vehicles,VAB,3700
2003,armoured fighting vehicles,VBL M-11,1442
2003,artillery,53T2,328
2003,artillery,AU-F-1,273
2003,artillery,MLRS,61
2003,artillery,RT-Fl,363
2003,artillery,TR-F-1,97
2003,artillery,NA,0
2003,helicopters,(tpt/VIP),0
2003,helicopters,AS 365F Dauphin,6
2003,helicopters,AS-332 Super Puma,7
2003,helicopters,AS-355 Ecureuil,4
2003,helicopters,AS-365 Dauphin 2,0
2003,helicopters,AS-532,21
2003,helicopters,AS-532 Cougar,3
2003,helicopters,AS-532 Cougar (tpt/VIP),0
2003,helicopters,AS-532 Horizon,4
2003,helicopters,AS-555,0
2003,helicopters,AS-555 Fennec,41
2003,helicopters,AS-565MA,9
2003,helicopters,AS332 Super Puma,0
2003,helicopters,AS332C Super Puma,0
2003,helicopters,AS332L Super Puma,0
2003,helicopters,AS36SN/F/SP Dauphin 2,0
2003,helicopters,AS36SN3,0
2003,helicopters,AS532UL Cougar (tpt/VIP),0
2003,helicopters,AS555 Fennec,0
2003,helicopters,ASS6SSA Panther,0
2003,helicopters,EC 725 Cougar MKII,0
2003,helicopters,EC22S Super Puma,0
2003,helicopters,EC725 Caracal,0
2003,helicopters,SA-319,0
2003,helicopters,SA-321 Super Frelon,6
2003,helicopters,SA-330 Puma,129
2003,helicopters,SA-341F,109
2003,helicopters,SA-342AATCP,27
2003,helicopters,SA-342M Gazelle,156
2003,helicopters,SA-365,4
2003,helicopters,SA319B Alouette III,21
2003,helicopters,SA330B Puma,0
2003,logistics and support,AT/F,4
2003,logistics and support,Durance,4
2003,logistics and support,Glycine,2
2003,logistics and support,Jules Verne,1
2003,logistics and support,NA,12
2003,mine warfare,Antares,3
2003,mine warfare,Eridan,13
2003,mine warfare,Loire,1
2003,mine warfare,Vulcain,4
2003,mine warfare,NA,0
2003,patrol and coastal combatants,Albatros,2
2003,patrol and coastal combatants,Albatros (Public Service Force),0
2003,patrol and coastal combatants,Arago,1
2003,patrol and coastal combatants,Athos,2
2003,patrol and coastal combatants,Flamant,6
2003,patrol and coastal combatants,Grebe,2
2003,patrol and coastal combatants,L'Audacieuse,10
2003,patrol and coastal combatants,Leopard (Instruction),8
2003,patrol and coastal combatants,Patra,2
2003,patrol and coastal combatants,Stellis,2
2003,patrol and coastal combatants,Stene,1
2003,patrol and coastal combatants,Sterne,1
2003,patrol and coastal combatants,NA,5
2003,principal surface combatants,Cassard,2
2003,principal surface combatants,Charles de Gaulle,1
2003,principal surface combatants,D'Estienne d'Orves,9
2003,principal surface combatants,Floreal,6
2003,principal surface combatants,Georges Leygues,7
2003,principal surface combatants,Jeanne d'Arc,1
2003,principal surface combatants,La Fayette,5
2003,principal surface combatants,Suffren,1
2003,principal surface combatants,Tourville,2
2003,radars,RASIT,0
2003,radars,STRIDA,0
2003,submarines,L'Inflexible,2
2003,submarines,Le Triomphant,2
2003,submarines,Rubis,6
2003,surface-to-surface missile launchers,ASPIC,0
2003,surface-to-surface missile launchers,Crotale,0
2003,surface-to-surface missile launchers,HAWK,26
2003,surface-to-surface missile launchers,Mistral,331
2003,surface-to-surface missile launchers,Roland II / Roland I,98
2003,surface-to-surface missile launchers,SATCP,0
2003,unmanned aerial vehicles,CL289 (AN/USD502),8
2003,unmanned aerial vehicles,Hunter,4
2004,air-launched missiles,AASM,0
2004,air-launched missiles,AM-39 Exocet,0
2004,air-launched missiles,AS 30 Laser,0
2004,air-launched missiles,AS-30 Laser,0
2004,air-launched missiles,AS-30/-30L,0
2004,air-launched missiles,ASMP,0
2004,air-launched missiles,ASMP-A,0
2004,air-launched missiles,Apache,0
2004,air-launched missiles,MICA,0
2004,air-launched missiles,Magic II,0
2004,air-launched missiles,Mica,0
2004,air-launched missiles,Mica IR,0
2004,air-launched missiles,Mica RF,0
2004,air-launched missiles,R-550 Magic,0
2004,air-launched missiles,R-550 Magic 2,0
2004,air-launched missiles,SCALP,0
2004,air-launched missiles,SCALP EG,0
2004,air-launched missiles,Super 530D,0
2004,aircraft,A 310-300,3
2004,aircraft,A-319,0
2004,aircraft,A-319 (VIP),0
2004,aircraft,A310-300,0
2004,aircraft,A319,2
2004,aircraft,A330,0
2004,aircraft,A340-200,0
2004,aircraft,A400M Atlas,0
2004,aircraft,Alpha Jet,118
2004,aircraft,Atlantique 2,14
2004,aircraft,C-130-H,5
2004,aircraft,C-130-H-30,9
2004,aircraft,C-130H Hercules,0
2004,aircraft,C-130H-30 Hercules,0
2004,aircraft,C-135FR,22
2004,aircraft,C-160,66
2004,aircraft,C-160 ELINT/ESM,0
2004,aircraft,C-160 Transall,0
2004,aircraft,C-160NG,0
2004,aircraft,C-160R Transall,0
2004,aircraft,CAP 10,7
2004,aircraft,CAP 10B/CAP 231/CAP 232,0
2004,aircraft,CN-235,0
2004,aircraft,CN-235M,20
2004,aircraft,CN-235M-100,0
2004,aircraft,CN-235M-300,0
2004,aircraft,Cessna Caravan II,2
2004,aircraft,DC-8 ELINT,0
2004,aircraft,DC-8 Sarigue,1
2004,aircraft,DC-8F,2
2004,aircraft,DHC-6,6
2004,aircraft,DHC-6 Twin Otter,0
2004,aircraft,DHC-6-300 Twin Otter,0
2004,aircraft,E-2C Hawkeye,2
2004,aircraft,E-3F,4
2004,aircraft,E-3F Sentry,4
2004,aircraft,EMB-121 Xingu,39
2004,aircraft,EMB-121Xingu,0
2004,aircraft,EMB-312 Tucano,48
2004,aircraft,F1-B Mirage,0
2004,aircraft,F1-C Mirage,0
2004,aircraft,F1CR Mirage,0
2004,aircraft,Falcon 10MER,0
2004,aircraft,Falcon 20,7
2004,aircraft,Falcon 200 Gardian,5
2004,aircraft,Falcon 2000,0
2004,aircraft,Falcon 20H Gardian,0
2004,aircraft,Falcon 50,4
2004,aircraft,Falcon 50 (VIP),0
2004,aircraft,Falcon 50M,0
2004,aircraft,Falcon 50MER,3
2004,aircraft,Falcon 50MS,0
2004,aircraft,Falcon 7X,0
2004,aircraft,Falcon 900,2
2004,aircraft,Falcon 900 (VIP),0
2004,aircraft,KC-135,6
2004,aircraft,KC-135 Stratotanker,0
2004,aircraft,M-2000B Mirage,0
2004,aircraft,MS-880 Rallye,7
2004,aircraft,Mirage 2000-5,0
2004,aircraft,Mirage 2000B,0
2004,aircraft,Mirage 2000C,0
2004,aircraft,Mirage F-1B,11
2004,aircraft,Mirage F1-CR,43
2004,aircraft,Mirage IV P,5
2004,aircraft,Mirage M-2000-5F,32
2004,aircraft,Mirage M-2000B,28
2004,aircraft,Mirage M-2000C,65
2004,aircraft,Mirage M-2000N,61
2004,aircraft,Mirage MIVP,5
2004,aircraft,Mystere 20,3
2004,aircraft,N-262,10
2004,aircraft,N-262 Fregate,4
2004,aircraft,Nord-262,13
2004,aircraft,PC-6,5
2004,aircraft,Rafale M,10
2004,aircraft,Rafale M F1,0
2004,aircraft,Rafale M F2,0
2004,aircraft,Rafale M F3,0
2004,aircraft,Super Etendard,28
2004,aircraft,TB-30 Epsilon,92
2004,aircraft,TBM-700,8
2004,aircraft,TMB-700,19
2004,aircraft,Transall C-160NG,0
2004,amphibious,Batral,0
2004,amphibious,Champlain,5
2004,amphibious,Foudre,2
2004,amphibious,Mistral,0
2004,amphibious,Ouragan,2
2004,amphibious,NA,20
2004,anti-tank and anti-infrastructure,APILAS,9690
2004,anti-tank and anti-infrastructure,AT-4,0
2004,anti-tank and anti-infrastructure,NA,9850
2004,armoured fighting vehicles,AMX-10P/PC,384
2004,armoured fighting vehicles,AMX-10RC,317
2004,armoured fighting vehicles,AMX-30,0
2004,armoured fighting vehicles,AMX-30B2,244
2004,armoured fighting vehicles,ERC-90F4 Sagaie,187
2004,armoured fighting vehicles,Leclerc,370
2004,armoured fighting vehicles,VAB,3700
2004,armoured fighting vehicles,VBL M-11,1442
2004,artillery,53T2,328
2004,artillery,AU-F-1,255
2004,artillery,AU-F-1TA,18
2004,artillery,CAESAR,5
2004,artillery,MLRS,61
2004,artillery,RT-Fl,363
2004,artillery,TR-F-1,97
2004,artillery,NA,0
2004,helicopters,(tpt/VIP),0
2004,helicopters,AS-332 Super Puma,7
2004,helicopters,AS-355 Ecureuil,4
2004,helicopters,AS-365 Dauphin 2,0
2004,helicopters,AS-532,21
2004,helicopters,AS-532 Cougar,3
2004,helicopters,AS-532 Cougar (tpt/VIP),0
2004,helicopters,AS-532 Horizon,4
2004,helicopters,AS-555,0
2004,helicopters,AS-555 Fennec,34
2004,helicopters,AS-565MA,9
2004,helicopters,AS332 Super Puma,0
2004,helicopters,AS332C Super Puma,0
2004,helicopters,AS332L Super Puma,0
2004,helicopters,AS36SN/F/SP Dauphin 2,0
2004,helicopters,AS36SN3,0
2004,helicopters,AS532UL Cougar (tpt/VIP),0
2004,helicopters,AS555 Fennec,0
2004,helicopters,ASS6SSA Panther,0
2004,helicopters,EC 725 Cougar MKII,0
2004,helicopters,EC22S Super Puma,0
2004,helicopters,EC725 Caracal,0
2004,helicopters,SA-319,0
2004,helicopters,SA-321 Super Frelon,6
2004,helicopters,SA-330 Puma,129
2004,helicopters,SA-341F,109
2004,helicopters,SA-342AATCP,27
2004,helicopters,SA-342M Gazelle,156
2004,helicopters,SA-365,4
2004,helicopters,SA319B Alouette III,21
2004,helicopters,SA330B Puma,0
2004,logistics and support,AT/F,4
2004,logistics and support,Durance,4
2004,logistics and support,Glycine,2
2004,logistics and support,Jules Verne,1
2004,logistics and support,NA,12
2004,mine warfare,Antares,3
2004,mine warfare,Eridan,13
2004,mine warfare,Loire,1
2004,mine warfare,Vulcain,4
2004,mine warfare,NA,0
2004,patrol and coastal combatants,Albatros,2
2004,patrol and coastal combatants,Albatros (Public Service Force),0
2004,patrol and coastal combatants,Arago,1
2004,patrol and coastal combatants,Athos,2
2004,patrol and coastal combatants,Flamant,6
2004,patrol and coastal combatants,Grebe,2
2004,patrol and coastal combatants,L'Audacieuse,10
2004,patrol and coastal combatants,Leopard (Instruction),8
2004,patrol and coastal combatants,Patra,2
2004,patrol and coastal combatants,Stellis,2
2004,patrol and coastal combatants,Stene,1
2004,patrol and coastal combatants,Sterne,1
2004,patrol and coastal combatants,NA,5
2004,principal surface combatants,Cassard,2
2004,principal surface combatants,Charles de Gaulle,1
2004,principal surface combatants,D'Estienne d'Orves,9
2004,principal surface combatants,Floreal,6
2004,principal surface combatants,Georges Leygues,7
2004,principal surface combatants,Jeanne d'Arc,1
2004,principal surface combatants,La Fayette,5
2004,principal surface combatants,Suffren,1
2004,principal surface combatants,Tourville,2
2004,radars,Cobra,0
2004,radars,RASIT,0
2004,radars,RASIT/RATAC,0
2004,radars,RATAC,0
2004,radars,STRIDA,0
2004,submarines,L'Inflexible,2
2004,submarines,Le Triomphant,2
2004,submarines,Rubis,6
2004,surface-to-surface missile launchers,ASPIC,0
2004,surface-to-surface missile launchers,Crotale,0
2004,surface-to-surface missile launchers,HAWK,26
2004,surface-to-surface missile launchers,Mistral,331
2004,surface-to-surface missile launchers,Roland II / Roland I,98
2004,surface-to-surface missile launchers,SATCP,0
2004,unmanned aerial vehicles,CL-289,0
2004,unmanned aerial vehicles,CL289 (AN/USD502),8
2004,unmanned aerial vehicles,Eagle I,0
2004,unmanned aerial vehicles,Hunter,4
2004,unmanned aerial vehicles,SDTI,0
2004,unmanned aerial vehicles,Sperwer,0
2005,air-launched missiles,AASM,0
2005,air-launched missiles,AM-39 Exocet,0
2005,air-launched missiles,AS 30 Laser,0
2005,air-launched missiles,AS-30 Laser,0
2005,air-launched missiles,ASMP,0
2005,air-launched missiles,ASMP-A,0
2005,air-launched missiles,Apache,0
2005,air-launched missiles,MICA,0
2005,air-launched missiles,Mica IR,0
2005,air-launched missiles,Mica RF,0
2005,air-launched missiles,R-550 Magic,0
2005,air-launched missiles,R-550 Magic 2,0
2005,air-launched missiles,SCALP,0
2005,air-launched missiles,SCALP EG,0
2005,air-launched missiles,Storm Shadow,0
2005,air-launched missiles,Super 530D,0
2005,aircraft,A-319 (VIP),2
2005,aircraft,A310-300,3
2005,aircraft,A319,0
2005,aircraft,A330,0
2005,aircraft,A340-200,0
2005,aircraft,A400M Atlas,0
2005,aircraft,Alpha Jet,113
2005,aircraft,Atlantique 2,16
2005,aircraft,C-130H Hercules,5
2005,aircraft,C-130H-30 Hercules,9
2005,aircraft,C-135FR,22
2005,aircraft,C-160 Transall,100
2005,aircraft,C-160G Gabriel (ESM),0
2005,aircraft,C-160R Transall,0
2005,aircraft,CAP 10,7
2005,aircraft,CAP 10B/CAP 231/CAP 232,11
2005,aircraft,CN-235M,20
2005,aircraft,CN-235M-100,0
2005,aircraft,CN-235M-300,0
2005,aircraft,DHC-6 Twin Otter,6
2005,aircraft,DHC-6-300 Twin Otter,0
2005,aircraft,E-2C Hawkeye,3
2005,aircraft,E-3F Sentry,4
2005,aircraft,EMB-121 Xingu,39
2005,aircraft,EMB-121Xingu,0
2005,aircraft,EMB-312 Tucano,47
2005,aircraft,F-1CT Mirage,43
2005,aircraft,F1-B Mirage,10
2005,aircraft,F1CR Mirage,43
2005,aircraft,F406 Caravan II,2
2005,aircraft,Falcon 10MER,5
2005,aircraft,Falcon 200 Gardian,4
2005,aircraft,Falcon 2000,0
2005,aircraft,Falcon 20H Gardian,0
2005,aircraft,Falcon 50,0
2005,aircraft,Falcon 50 (VIP),4
2005,aircraft,Falcon 50M,4
2005,aircraft,Falcon 50MS,0
2005,aircraft,Falcon 7X,0
2005,aircraft,Falcon 900 (VIP),2
2005,aircraft,KC-135 Stratotanker,6
2005,aircraft,M-2000B Mirage,23
2005,aircraft,MS-880 Rallye,6
2005,aircraft,Mirage 2000-5,0
2005,aircraft,Mirage 2000B,0
2005,aircraft,Mirage 2000C,0
2005,aircraft,Mirage M-2000-5F,32
2005,aircraft,Mystere 20,3
2005,aircraft,N-262 Fregate,17
2005,aircraft,PC-6B Turbo Porter,5
2005,aircraft,Rafale M,10
2005,aircraft,Rafale M F1,0
2005,aircraft,Rafale M F2,0
2005,aircraft,Rafale M F3,0
2005,aircraft,Super Etendard,24
2005,aircraft,TB-30 Epsilon,138
2005,aircraft,TBM-700,25
2005,aircraft,Transall C-160NG,15
